CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek,Churn
CUST-1411,66.0,Male,Enterprise,160.22,5,2,Bank Transfer,6.0,20.8,Yes
CUST-1424,46.0,Male,Premium,92.98,70,1,Mailed Check,8.0,36.5,No
CUST-1507,71.0,Female,Basic,53.46,40,1,Mailed Check,4.0,21.3,No
CUST-1323,,Male,Enterprise,149.58,16,4,Electronic Check,1.0,31.4,Yes
CUST-4368,38.0,Female,Premium,88.02,23,1,Credit Card,10.0,16.2,No
CUST-1059,75.0,Male,Premium,104.75,70,3,Credit Card,7.0,34.2,No
CUST-4427,53.0,Male,Basic,69.35,60,3,Bank Transfer,3.0,29.8,No
CUST-3414,21.0,Female,,98.03,37,1,Credit Card,9.0,17.6,No
CUST-4342,58.0,Male,Basic,61.79,11,0,Credit Card,6.0,31.8,No
CUST-2833,26.0,Male,Basic,60.08,53,0,Electronic Check,7.0,47.3,No
CUST-2346,50.0,Male,Enterprise,136.86,22,0,Credit Card,10.0,24.9,No
CUST-3431,51.0,Male,Enterprise,161.29,54,5,Bank Transfer,5.0,37.9,No
CUST-3742,31.0,Female,Basic,32.01,45,3,Bank Transfer,6.0,39.9,No
CUST-3900,25.0,Male,Premium,129.23,14,10,Credit Card,1.0,17.1,Yes
CUST-1310,45.0,Female,Basic,49.82,38,1,Credit Card,3.0,20.4,Yes
CUST-3060,50.0,Male,Premium,109.83,31,3,Bank Transfer,3.0,17.8,Yes
CUST-2607,24.0,Male,Enterprise,147.12,23,2,Bank Transfer,3.0,31.6,Yes
CUST-3710,32.0,Male,Basic,50.61,47,8,Bank Transfer,3.0,16.8,Yes
CUST-3119,51.0,Male,Premium,99.33,64,0,Electronic Check,7.0,24.2,No
CUST-1843,58.0,Female,Basic,40.64,45,3,Mailed Check,4.0,36.3,No
CUST-4155,18.0,Female,Basic,37.8,65,0,Credit Card,10.0,24.4,No
CUST-3467,64.0,Male,Basic,70.85,28,2,Electronic Check,7.0,26.9,Yes
CUST-4008,59.0,Female,Basic,43.14,49,1,Bank Transfer,7.0,23.3,No
CUST-1600,71.0,Female,Premium,96.59,58,2,Credit Card,5.0,16.6,No
CUST-3286,41.0,Female,Basic,46.95,30,2,Credit Card,7.0,30.6,No
CUST-4385,20.0,Female,Basic,44.81,8,3,Bank Transfer,2.0,29.5,Yes
CUST-1189,49.0,Female,Premium,83.16,64,4,Credit Card,6.0,22.9,No
CUST-2357,44.0,Female,Enterprise,141.31,17,0,Electronic Check,5.0,9.8,No
CUST-3045,20.0,Male,Basic,50.79,12,0,Credit Card,10.0,19.4,No
CUST-2367,71.0,Female,Enterprise,203.62,41,5,Mailed Check,2.0,11.4,Yes
CUST-3111,,Male,Premium,101.75,59,5,Bank Transfer,4.0,25.3,Yes
CUST-2352,46.0,Male,Basic,37.55,67,0,Credit Card,8.0,22.2,No
CUST-2729,57.0,Female,Basic,52.46,18,2,Bank Transfer,1.0,41.9,Yes
CUST-2264,34.0,Female,Premium,71.04,21,3,Credit Card,8.0,10.6,No
CUST-1241,75.0,Male,Premium,112.93,18,1,Electronic Check,7.0,24.3,No
CUST-3659,28.0,Male,Basic,53.3,9,2,Credit Card,6.0,26.7,Yes
CUST-3354,23.0,Male,Enterprise,161.55,36,5,Credit Card,3.0,37.3,Yes
CUST-2235,29.0,Female,Premium,94.13,7,1,Electronic Check,3.0,22.8,Yes
CUST-3726,72.0,Female,Basic,52.46,71,4,Credit Card,5.0,33.6,No
CUST-1806,75.0,Male,Basic,60.47,57,5,Bank Transfer,4.0,21.5,Yes
CUST-3440,29.0,Male,Premium,107.36,13,0,Credit Card,7.0,13.7,No
CUST-3296,39.0,Female,Premium,88.18,3,3,Electronic Check,7.0,27.4,Yes
CUST-3197,64.0,Female,Basic,43.26,33,4,Electronic Check,3.0,16.7,Yes
CUST-2799,48.0,Male,Enterprise,172.25,61,2,Electronic Check,3.0,10.9,No
CUST-1153,18.0,Male,Basic,33.89,11,5,Mailed Check,3.0,6.9,Yes
CUST-2948,30.0,Male,Basic,59.68,64,2,Bank Transfer,3.0,17.9,No
CUST-2212,47.0,Female,Premium,112.79,40,3,Credit Card,3.0,29.5,Yes
CUST-2174,23.0,Female,Premium,99.36,32,0,Credit Card,10.0,13.6,No
CUST-2432,75.0,Female,Premium,87.72,59,4,Credit Card,4.0,19.6,No
CUST-1257,40.0,Male,Enterprise,127.2,67,1,Credit Card,7.0,5.8,No
CUST-3457,31.0,Male,Enterprise,133.49,23,4,Mailed Check,6.0,41.1,No
CUST-1347,69.0,Male,Basic,34.89,8,4,Electronic Check,6.0,15.1,Yes
CUST-3879,53.0,Female,Basic,60.91,60,1,Credit Card,7.0,29.3,Yes
CUST-2746,75.0,Female,Premium,106.5,12,5,Electronic Check,1.0,26.9,Yes
CUST-2779,68.0,Female,Basic,37.94,48,1,Bank Transfer,9.0,30.4,No
CUST-2273,48.0,Female,Basic,53.13,9,5,Credit Card,2.0,29.9,Yes
CUST-2733,56.0,Female,Enterprise,145.92,19,6,Credit Card,1.0,38.7,Yes
CUST-4360,42.0,Male,Enterprise,147.43,9,5,Mailed Check,3.0,30.2,Yes
CUST-2455,72.0,Male,Premium,70.0,2,2,Credit Card,5.0,26.5,Yes
CUST-2243,53.0,Female,,60.68,66,4,Credit Card,3.0,15.3,Yes
CUST-4017,47.0,Female,Basic,61.36,61,4,Bank Transfer,5.0,27.8,No
CUST-2865,56.0,Male,Basic,50.89,7,1,Bank Transfer,9.0,20.4,No
CUST-1179,47.0,Female,Premium,107.26,72,0,Mailed Check,9.0,31.8,No
CUST-2877,62.0,Female,Premium,92.4,28,2,Bank Transfer,9.0,14.5,No
CUST-2657,31.0,Female,Enterprise,157.68,6,0,Bank Transfer,7.0,20.9,No
CUST-3150,52.0,Male,Premium,117.62,15,3,Electronic Check,3.0,19.4,Yes
CUST-4103,36.0,Male,Enterprise,153.0,61,3,Electronic Check,6.0,29.3,No
CUST-3091,19.0,Male,Basic,58.75,18,2,Electronic Check,1.0,49.2,Yes
CUST-2042,48.0,Female,Basic,60.28,54,1,Electronic Check,7.0,7.8,No
CUST-2666,39.0,Male,Premium,98.73,16,9,Electronic Check,1.0,26.2,Yes
CUST-3715,65.0,Male,Premium,122.48,61,1,Credit Card,8.0,25.5,Yes
CUST-1622,45.0,Male,Enterprise,121.45,59,2,Bank Transfer,8.0,34.3,No
CUST-1528,33.0,Female,Basic,57.17,18,5,Bank Transfer,1.0,30.4,Yes
CUST-3705,29.0,Female,Premium,102.9,19,5,Credit Card,6.0,39.0,Yes
CUST-1015,70.0,Female,Basic,55.14,42,5,Bank Transfer,1.0,23.7,Yes
CUST-4098,48.0,Female,Enterprise,154.29,33,4,Bank Transfer,6.0,4.5,Yes
CUST-1174,56.0,Female,Premium,127.79,28,1,Bank Transfer,5.0,19.0,No
CUST-1908,73.0,Male,Premium,70.0,38,3,Credit Card,3.0,26.0,Yes
CUST-1332,49.0,Female,Basic,50.94,21,2,Credit Card,7.0,30.3,No
CUST-2413,35.0,Female,Premium,108.58,14,2,Bank Transfer,8.0,23.1,No
CUST-2588,52.0,Male,Premium,94.67,21,0,Electronic Check,10.0,18.9,No
CUST-4204,27.0,Female,Premium,124.81,9,8,Bank Transfer,2.0,29.4,Yes
CUST-2107,45.0,Male,Premium,84.48,49,4,Credit Card,3.0,19.7,Yes
CUST-3006,20.0,Male,Enterprise,140.46,28,0,Credit Card,9.0,17.9,No
CUST-1412,34.0,Male,Basic,34.09,50,2,Bank Transfer,6.0,27.5,No
CUST-2633,54.0,Female,Enterprise,133.95,35,7,Credit Card,6.0,12.8,Yes
CUST-3556,70.0,Male,Premium,115.71,36,3,Credit Card,3.0,33.1,Yes
CUST-1926,58.0,Male,Enterprise,128.26,38,6,Bank Transfer,2.0,26.3,Yes
CUST-4318,,Male,Premium,119.78,7,3,Credit Card,4.0,26.4,Yes
CUST-3989,74.0,Male,Enterprise,143.35,16,5,Credit Card,1.0,6.3,Yes
CUST-4253,36.0,Female,Basic,55.14,14,5,Credit Card,5.0,22.2,Yes
CUST-2420,61.0,Female,Basic,45.64,57,0,Bank Transfer,10.0,10.1,No
CUST-1325,66.0,Female,Basic,46.64,45,6,Credit Card,1.0,14.5,Yes
CUST-3275,49.0,Male,Basic,52.59,42,6,Credit Card,4.0,25.9,Yes
CUST-2339,68.0,Male,Premium,130.0,62,7,Credit Card,1.0,27.1,Yes
CUST-1765,30.0,Male,Enterprise,154.95,10,2,Electronic Check,5.0,35.0,Yes
CUST-1064,37.0,Female,Basic,52.47,34,1,Credit Card,7.0,19.8,No
CUST-1267,49.0,Male,Basic,47.09,28,3,Electronic Check,6.0,31.6,No
CUST-3750,64.0,Male,Basic,45.0,9,0,Mailed Check,9.0,7.8,No
CUST-2378,46.0,Female,Enterprise,160.08,8,0,Credit Card,9.0,33.0,No
CUST-1158,20.0,Male,Premium,108.51,35,0,Credit Card,9.0,12.2,No
CUST-1479,37.0,Female,Premium,92.12,61,0,Credit Card,9.0,28.1,No
CUST-1062,70.0,Male,Basic,57.76,49,0,Credit Card,8.0,13.6,No
CUST-2475,55.0,Male,Basic,65.63,51,3,Electronic Check,6.0,20.5,No
CUST-1795,56.0,Male,Enterprise,144.51,61,4,Bank Transfer,6.0,9.6,No
CUST-1255,45.0,Male,Premium,96.55,19,1,Mailed Check,9.0,23.6,No
CUST-3400,46.0,Female,Premium,102.47,4,0,Bank Transfer,8.0,30.7,No
CUST-4249,53.0,Male,Premium,130.0,64,3,Bank Transfer,8.0,27.9,No
CUST-2377,32.0,Male,Premium,90.52,70,2,Bank Transfer,2.0,41.7,No
CUST-2827,75.0,Female,Basic,69.31,36,1,Credit Card,6.0,23.9,No
CUST-1125,34.0,Female,Premium,111.28,8,2,Credit Card,6.0,4.3,No
CUST-2221,43.0,Female,Basic,41.01,43,2,Mailed Check,3.0,22.4,Yes
CUST-2379,25.0,Male,Premium,92.63,24,1,Credit Card,4.0,25.7,Yes
CUST-1264,70.0,Male,Premium,101.96,32,0,Electronic Check,9.0,27.3,No
CUST-3866,28.0,Male,Enterprise,142.48,2,1,Electronic Check,3.0,16.2,Yes
CUST-1928,18.0,Female,Premium,128.03,6,3,Mailed Check,3.0,34.3,Yes
CUST-1539,72.0,Male,Enterprise,171.3,66,0,Credit Card,9.0,32.5,No
CUST-1965,25.0,Male,Premium,104.69,56,2,Credit Card,3.0,21.5,No
CUST-2622,22.0,Female,Basic,45.81,46,1,Bank Transfer,9.0,41.8,No
CUST-4128,67.0,Female,Basic,,5,1,Electronic Check,7.0,31.7,No
CUST-4032,19.0,Female,Basic,54.29,67,3,Bank Transfer,7.0,11.5,No
CUST-3908,20.0,Female,Enterprise,149.24,24,4,Credit Card,2.0,24.3,Yes
CUST-2118,20.0,Male,Basic,63.8,43,3,Bank Transfer,8.0,36.0,No
CUST-1089,27.0,Male,Premium,72.8,15,2,Bank Transfer,4.0,31.4,Yes
CUST-2092,65.0,Female,Basic,51.72,45,5,Mailed Check,6.0,27.2,No
CUST-3950,40.0,Female,Enterprise,128.05,25,6,Credit Card,4.0,21.8,Yes
CUST-1677,27.0,Male,Premium,97.41,53,3,Mailed Check,3.0,32.9,Yes
CUST-3523,66.0,Male,Enterprise,175.33,55,6,Bank Transfer,1.0,7.3,Yes
CUST-3104,34.0,Male,Premium,81.21,72,1,Credit Card,8.0,33.3,No
CUST-2237,18.0,Female,Premium,100.23,46,2,Credit Card,7.0,24.7,No
CUST-1558,57.0,Female,Basic,52.81,66,0,Credit Card,3.0,8.4,No
CUST-1613,22.0,Female,Premium,116.44,62,1,Credit Card,7.0,3.0,No
CUST-3567,73.0,Male,Enterprise,126.04,2,6,Credit Card,2.0,30.2,Yes
CUST-1863,29.0,Female,Premium,112.35,47,5,Credit Card,2.0,13.1,Yes
CUST-3267,38.0,Male,Basic,50.19,38,1,Mailed Check,7.0,18.2,No
CUST-4040,27.0,Male,Basic,52.32,66,2,Bank Transfer,2.0,2.2,Yes
CUST-4200,19.0,Female,Basic,37.65,38,4,Credit Card,1.0,40.7,Yes
CUST-1431,69.0,Male,Basic,44.59,69,4,Credit Card,2.0,22.1,Yes
CUST-1464,56.0,Male,Basic,43.05,61,2,Credit Card,10.0,37.9,No
CUST-1121,25.0,Female,Premium,111.85,46,2,Bank Transfer,2.0,17.7,Yes
CUST-2511,39.0,Female,Basic,38.94,58,1,Credit Card,7.0,41.9,No
CUST-3785,71.0,Male,Basic,38.53,24,1,Electronic Check,7.0,26.7,No
CUST-4495,48.0,Female,Basic,58.98,58,3,Electronic Check,7.0,23.0,No
CUST-3303,67.0,Female,Enterprise,173.55,48,3,Credit Card,7.0,27.5,No
CUST-3358,20.0,Female,Premium,108.32,18,3,Mailed Check,6.0,13.8,Yes
CUST-2840,35.0,Male,Premium,71.42,69,5,Credit Card,4.0,22.3,No
CUST-2617,46.0,Male,Premium,107.26,52,7,Credit Card,4.0,39.2,Yes
CUST-2868,66.0,Male,Premium,111.59,3,0,Electronic Check,8.0,18.5,No
CUST-1284,65.0,Male,Premium,111.6,40,4,Credit Card,6.0,15.2,No
CUST-1991,28.0,Male,Premium,,49,3,Electronic Check,5.0,24.2,No
CUST-1275,34.0,Female,Premium,84.99,20,3,Credit Card,3.0,28.8,Yes
CUST-1694,29.0,Male,Basic,64.66,39,6,Credit Card,2.0,15.6,Yes
CUST-1938,55.0,Male,Enterprise,134.4,56,4,Credit Card,7.0,39.1,No
CUST-3239,75.0,Male,Basic,43.89,68,2,Electronic Check,9.0,35.6,No
CUST-1110,58.0,Male,Enterprise,142.67,47,4,Credit Card,5.0,27.9,No
CUST-4259,75.0,Male,Premium,84.31,59,10,Electronic Check,5.0,32.0,Yes
CUST-4383,50.0,Female,Enterprise,168.48,33,5,Credit Card,1.0,21.7,Yes
CUST-1150,39.0,Male,Basic,70.22,32,4,Credit Card,7.0,21.4,No
CUST-1215,44.0,Female,Premium,98.98,19,3,Bank Transfer,6.0,27.7,No
CUST-1568,20.0,Female,,111.25,47,10,Electronic Check,1.0,29.3,Yes
CUST-3504,58.0,Female,Basic,50.71,29,2,Electronic Check,6.0,5.9,No
CUST-3973,33.0,Female,Enterprise,175.23,33,4,Mailed Check,3.0,18.5,Yes
CUST-2147,42.0,Female,Premium,90.85,55,4,Electronic Check,7.0,8.6,No
CUST-1424,46.0,Male,Premium,92.98,70,1,Mailed Check,8.0,36.5,No
CUST-3270,35.0,Female,Basic,53.23,59,5,Bank Transfer,5.0,26.6,No
CUST-1369,53.0,Female,Premium,130.0,49,7,Electronic Check,2.0,20.1,Yes
CUST-3487,73.0,Male,Basic,52.89,20,4,Mailed Check,3.0,38.3,Yes
CUST-2555,49.0,Female,Enterprise,148.06,45,9,Electronic Check,1.0,17.6,Yes
CUST-4035,52.0,Female,Premium,109.4,31,4,Electronic Check,2.0,26.5,Yes
CUST-3288,34.0,Female,Premium,92.55,38,5,Bank Transfer,3.0,18.3,Yes
CUST-2668,63.0,Female,Premium,94.18,11,2,Mailed Check,6.0,17.5,Yes
CUST-1933,45.0,Male,Premium,95.87,38,4,Electronic Check,2.0,39.5,Yes
CUST-3649,55.0,Female,Basic,36.88,30,4,Bank Transfer,1.0,31.4,Yes
CUST-3506,22.0,Female,Enterprise,135.88,9,1,Credit Card,8.0,46.8,No
CUST-2553,56.0,Male,Premium,108.6,70,1,Credit Card,7.0,30.8,Yes
CUST-2599,54.0,Male,Enterprise,131.79,30,0,Electronic Check,10.0,11.8,No
CUST-1046,74.0,Male,Basic,60.96,48,1,Credit Card,10.0,34.5,No
CUST-4101,26.0,Female,Enterprise,121.25,42,3,Electronic Check,6.0,20.0,No
CUST-2284,29.0,Male,Basic,51.77,57,0,Electronic Check,10.0,23.4,No
CUST-3846,24.0,Male,Basic,52.83,70,6,Electronic Check,2.0,12.3,Yes
CUST-1443,20.0,Female,Premium,90.84,47,3,Credit Card,7.0,32.2,No
CUST-3773,48.0,Male,Enterprise,128.97,70,1,Mailed Check,,30.0,No
CUST-1219,58.0,Male,Basic,38.08,27,5,Credit Card,5.0,30.5,Yes
CUST-2992,52.0,Male,Basic,28.98,12,0,Mailed Check,6.0,39.2,No
CUST-3154,46.0,Male,Enterprise,170.69,5,4,Mailed Check,7.0,17.8,No
CUST-2753,60.0,Male,Enterprise,110.0,26,5,Bank Transfer,1.0,16.2,Yes
CUST-3692,26.0,Male,Premium,70.0,54,1,Mailed Check,9.0,22.3,No
CUST-1817,66.0,Female,Enterprise,,54,1,Electronic Check,9.0,29.3,No
CUST-4373,48.0,Male,Basic,64.2,39,7,Bank Transfer,1.0,30.1,No
CUST-1333,72.0,Female,Basic,64.02,60,6,Mailed Check,1.0,29.3,Yes
CUST-1252,66.0,Female,Premium,105.92,37,1,Mailed Check,9.0,58.7,No
CUST-1355,52.0,Female,Enterprise,125.25,68,1,Credit Card,4.0,19.5,No
CUST-1875,45.0,Female,Basic,44.85,13,2,Bank Transfer,6.0,11.4,Yes
CUST-4454,21.0,Female,Basic,52.65,44,0,Mailed Check,10.0,23.9,No
CUST-2564,45.0,Male,Premium,93.42,48,1,Bank Transfer,9.0,30.8,No
CUST-2227,43.0,Male,Enterprise,143.0,12,0,Credit Card,10.0,36.1,No
CUST-2927,18.0,Female,Enterprise,181.09,17,5,Electronic Check,3.0,21.4,Yes
CUST-2539,67.0,Female,Basic,48.79,7,2,Electronic Check,2.0,18.3,Yes
CUST-4131,52.0,Female,Premium,95.83,63,7,Electronic Check,1.0,26.9,Yes
CUST-2004,51.0,Male,Basic,60.64,12,2,Credit Card,7.0,37.1,No
CUST-2917,62.0,Male,Basic,53.26,11,2,Credit Card,4.0,25.1,Yes
CUST-4020,47.0,Male,Premium,100.42,3,2,Credit Card,,26.1,No
CUST-4474,37.0,Male,Basic,52.51,54,5,Mailed Check,2.0,41.8,Yes
CUST-3886,25.0,Female,Premium,87.15,62,3,Bank Transfer,4.0,39.7,No
CUST-2035,,Male,Premium,112.26,54,5,Credit Card,,6.4,No
CUST-1830,38.0,Female,Enterprise,134.48,7,2,Bank Transfer,3.0,29.6,Yes
CUST-3442,62.0,Female,Basic,66.14,52,2,Mailed Check,1.0,7.0,Yes
CUST-1001,56.0,Female,Basic,59.78,42,4,Bank Transfer,1.0,33.5,Yes
CUST-3415,45.0,Male,Basic,49.26,52,0,Electronic Check,9.0,41.3,No
CUST-4400,33.0,Female,Basic,51.8,63,1,Credit Card,9.0,20.0,No
CUST-2941,60.0,Female,Premium,83.85,46,4,Mailed Check,5.0,25.8,No
CUST-4002,39.0,Female,Basic,67.01,32,7,Bank Transfer,3.0,7.0,Yes
CUST-3881,54.0,Female,Basic,56.98,5,0,Electronic Check,9.0,29.4,No
CUST-1248,54.0,Female,Basic,46.54,57,6,Credit Card,4.0,16.6,Yes
CUST-1890,46.0,Male,Basic,50.04,10,7,Credit Card,5.0,24.9,Yes
CUST-2558,36.0,Female,Premium,112.43,34,3,Electronic Check,5.0,35.0,No
CUST-3116,27.0,Female,Premium,98.41,26,1,Electronic Check,8.0,46.4,No
CUST-1671,73.0,Male,Premium,108.14,49,7,Mailed Check,2.0,23.1,Yes
CUST-2468,43.0,Male,Enterprise,169.9,23,5,Bank Transfer,1.0,23.4,Yes
CUST-1176,69.0,Male,Enterprise,150.27,6,0,Bank Transfer,10.0,22.4,No
CUST-1279,69.0,Male,Basic,55.55,51,8,Credit Card,1.0,23.4,Yes
CUST-2071,22.0,Male,Basic,51.43,48,5,Bank Transfer,2.0,16.9,Yes
CUST-4277,26.0,Male,Basic,41.38,52,3,Credit Card,3.0,26.1,Yes
CUST-3643,28.0,Female,Premium,82.52,72,3,Electronic Check,6.0,34.7,No
CUST-3869,63.0,Female,Enterprise,165.62,68,1,Credit Card,9.0,35.0,No
CUST-3247,24.0,Female,,49.26,10,9,Credit Card,2.0,31.8,Yes
CUST-1417,63.0,Female,Premium,122.5,57,3,Mailed Check,8.0,12.7,No
CUST-2150,20.0,Female,Basic,63.13,10,4,Credit Card,5.0,22.2,Yes
CUST-1218,30.0,Female,Premium,92.9,23,4,Electronic Check,4.0,3.9,Yes
CUST-3163,75.0,Female,Basic,46.02,50,4,Electronic Check,6.0,22.4,No
CUST-3884,20.0,Female,Premium,95.63,70,3,Credit Card,4.0,20.6,No
CUST-1760,61.0,Male,Premium,74.18,15,1,Electronic Check,8.0,19.1,No
CUST-4331,66.0,Male,Enterprise,158.93,53,0,Mailed Check,7.0,25.5,No
CUST-2030,19.0,Male,Premium,106.8,41,1,Electronic Check,9.0,15.1,No
CUST-2498,39.0,Female,Basic,39.55,65,5,Bank Transfer,3.0,18.8,Yes
CUST-2023,34.0,Female,Enterprise,138.3,57,5,Credit Card,6.0,11.6,No
CUST-1450,39.0,Female,Basic,48.22,52,3,Bank Transfer,3.0,19.3,Yes
CUST-3517,60.0,Female,Enterprise,127.53,60,4,Credit Card,4.0,18.2,No
CUST-2578,74.0,Female,Basic,49.84,9,5,Credit Card,2.0,1.0,Yes
CUST-1811,56.0,Male,Enterprise,135.55,46,0,Electronic Check,10.0,33.6,No
CUST-1434,40.0,Male,Premium,129.69,70,1,Credit Card,5.0,26.5,No
CUST-3323,67.0,Male,Enterprise,127.41,40,4,Bank Transfer,3.0,6.6,Yes
CUST-1372,50.0,Male,Basic,52.23,37,1,Mailed Check,9.0,25.5,No
CUST-4114,50.0,Male,Basic,80.0,2,0,Credit Card,7.0,2.9,No
CUST-4196,73.0,Female,Premium,109.62,21,9,Electronic Check,2.0,39.5,Yes
CUST-1603,51.0,Female,Premium,70.0,51,3,Electronic Check,4.0,20.6,No
CUST-3149,53.0,Female,Premium,91.88,33,6,Credit Card,1.0,15.7,Yes
CUST-2019,27.0,Male,Premium,80.66,55,1,Credit Card,9.0,20.9,No
CUST-1706,65.0,Male,Basic,43.61,69,1,Mailed Check,7.0,18.0,No
CUST-2937,29.0,Female,Basic,46.34,6,2,Bank Transfer,7.0,29.4,No
CUST-4366,19.0,Female,Basic,59.61,44,5,Credit Card,3.0,20.6,Yes
CUST-2504,24.0,Male,Basic,55.85,31,0,Credit Card,10.0,21.3,No
CUST-1247,66.0,Male,Basic,44.61,1,1,Mailed Check,9.0,10.6,No
CUST-1506,32.0,Female,Basic,32.14,69,2,Credit Card,4.0,18.0,No
CUST-4235,18.0,Male,Basic,54.75,13,3,Credit Card,4.0,34.3,Yes
CUST-1579,22.0,Male,Enterprise,162.35,59,1,Electronic Check,7.0,6.3,No
CUST-1818,42.0,Male,Premium,83.7,67,6,Bank Transfer,3.0,35.5,Yes
CUST-4047,48.0,Female,Enterprise,157.12,46,2,Bank Transfer,6.0,23.8,No
CUST-4165,62.0,Female,Premium,74.44,35,5,Electronic Check,2.0,23.1,Yes
CUST-1808,45.0,Female,Basic,50.46,60,7,Bank Transfer,1.0,18.8,Yes
CUST-3289,29.0,Female,Premium,84.67,23,4,Credit Card,8.0,24.5,No
CUST-4144,38.0,Male,Basic,47.12,27,5,Credit Card,6.0,18.6,Yes
CUST-3282,25.0,Male,Basic,59.14,38,1,Mailed Check,6.0,8.7,No
CUST-1966,56.0,Female,Premium,102.78,36,2,Credit Card,6.0,37.5,No
CUST-2045,33.0,Female,Basic,45.36,4,5,Electronic Check,4.0,24.8,Yes
CUST-1745,31.0,Female,Basic,46.82,26,2,Bank Transfer,8.0,17.3,No
CUST-2826,39.0,Male,Basic,48.34,39,0,Electronic Check,10.0,18.5,No
CUST-3971,50.0,Male,Basic,59.82,12,1,Credit Card,6.0,27.5,No
CUST-1722,69.0,Female,Basic,49.9,41,4,Credit Card,4.0,15.5,Yes
CUST-1486,68.0,Female,Premium,89.28,52,4,Bank Transfer,4.0,20.4,Yes
CUST-3012,51.0,Female,Premium,112.81,67,3,Credit Card,7.0,41.2,No
CUST-3776,66.0,Female,Basic,49.51,11,0,Mailed Check,7.0,15.7,No
CUST-1259,49.0,Male,Basic,46.94,56,2,Mailed Check,3.0,22.2,Yes
CUST-3916,34.0,Female,Basic,47.08,18,2,Credit Card,6.0,28.8,No
CUST-2114,31.0,Female,Basic,56.65,2,3,Mailed Check,6.0,22.6,Yes
CUST-1927,52.0,Male,Premium,116.5,24,7,Electronic Check,3.0,23.7,Yes
CUST-2427,25.0,Female,Basic,61.87,65,3,Electronic Check,9.0,29.7,No
CUST-3553,29.0,Male,Premium,,70,4,Credit Card,4.0,23.8,No
CUST-3468,31.0,Female,Enterprise,152.52,8,1,Bank Transfer,6.0,21.2,No
CUST-2913,18.0,Female,Basic,20.0,69,3,Electronic Check,4.0,26.9,No
CUST-3209,32.0,Male,Premium,91.83,22,3,Electronic Check,4.0,22.8,No
CUST-1950,31.0,Male,Premium,130.0,63,3,Credit Card,5.0,35.0,No
CUST-3014,59.0,Male,Premium,121.12,29,4,Credit Card,7.0,42.3,No
CUST-3994,69.0,Female,Premium,86.26,23,0,Electronic Check,9.0,22.1,No
CUST-2790,74.0,Male,Premium,85.44,17,0,Mailed Check,8.0,43.0,No
CUST-1597,40.0,Male,Enterprise,131.1,7,4,Bank Transfer,1.0,10.2,Yes
CUST-2621,64.0,Male,Basic,38.72,28,2,Bank Transfer,5.0,10.4,Yes
CUST-3678,49.0,Female,Enterprise,146.85,56,1,Credit Card,7.0,18.9,No
CUST-1297,36.0,Female,Basic,34.4,38,5,Bank Transfer,7.0,21.3,No
CUST-2068,38.0,Male,Basic,57.31,11,0,Credit Card,8.0,28.1,No
CUST-1508,60.0,Male,Enterprise,155.19,30,1,Bank Transfer,10.0,21.7,No
CUST-1008,56.0,Male,Basic,46.42,45,4,Credit Card,4.0,11.9,Yes
CUST-2942,23.0,Male,Enterprise,146.12,35,0,Electronic Check,10.0,15.4,No
CUST-3712,53.0,Female,Basic,49.23,46,9,Bank Transfer,3.0,22.6,Yes
CUST-2603,48.0,Female,Basic,33.48,15,1,Electronic Check,6.0,37.1,No
CUST-4009,29.0,Male,Basic,38.55,61,0,Bank Transfer,10.0,30.6,No
CUST-2408,60.0,Female,Premium,70.0,13,4,Bank Transfer,5.0,28.2,Yes
CUST-2830,32.0,Male,Enterprise,129.05,63,1,Mailed Check,9.0,11.6,No
CUST-4407,21.0,Male,Premium,107.83,65,1,Electronic Check,7.0,22.3,No
CUST-3476,34.0,Male,Enterprise,165.59,53,3,Credit Card,4.0,19.9,No
CUST-1930,65.0,Male,Enterprise,145.35,6,6,Credit Card,2.0,47.0,Yes
CUST-3508,25.0,Male,Enterprise,117.33,63,2,Electronic Check,5.0,44.6,No
CUST-4013,55.0,Male,Premium,95.62,63,1,Mailed Check,9.0,19.7,No
CUST-1097,40.0,Male,Premium,85.93,44,0,Bank Transfer,9.0,38.4,No
CUST-3444,57.0,Female,Premium,104.49,8,0,Electronic Check,10.0,41.4,No
CUST-1762,55.0,Female,Enterprise,141.71,64,0,Mailed Check,10.0,26.6,No
CUST-4317,57.0,Male,Basic,43.81,68,3,Credit Card,5.0,23.4,No
CUST-2160,25.0,Male,Premium,96.75,32,0,Credit Card,10.0,24.6,No
CUST-1026,55.0,Male,Premium,124.03,19,2,Bank Transfer,6.0,19.8,No
CUST-3562,67.0,Male,Basic,52.39,14,2,Credit Card,9.0,22.6,No
CUST-3068,59.0,Male,Enterprise,161.31,19,9,Electronic Check,1.0,13.0,Yes
CUST-3399,52.0,Female,Premium,128.21,42,1,Credit Card,6.0,36.6,No
CUST-4354,61.0,Male,Basic,39.44,60,3,Credit Card,4.0,28.6,No
CUST-3906,61.0,Male,Basic,42.52,37,0,Electronic Check,9.0,21.7,No
CUST-3340,58.0,Female,Enterprise,137.54,7,1,Mailed Check,4.0,32.8,Yes
CUST-3009,26.0,Male,Enterprise,131.66,11,3,Credit Card,3.0,44.2,Yes
